3.599
3.599
3.599
3.925
3.816
3.854
3.974
3.791
3.727
3.727
3.727
4.156
3.543
3.543
4.050
4.098
4.116
4.115
4.150
4.150
4.160
4.160
4.160
3.546
4.061
4.061
4.061
4.109
4.027
4.030
4.040
4.040
4.030
4.030
2.677
2.628
4.061
4.061
4.061
3.939
3.949
3.969
3.983
3.982
4.050
4.050
4.570
4.570
4.061
4.061
4.626
4.595
4.596
4.569
4.567
4.211
3.642
3.053
3.296
3.296
4.061
4.061
4.061
4.631
4.616
4.616
4.628
4.628
4.503
4.522
3.879
3.879
3.804
3.804
3.804
4.590
4.564
4.546
4.546
4.050
4.395
4.051
4.005
4.005
4.040
4.040
4.040
4.578
4.598
4.606
4.606
4.606
4.591
4.328
4.151
4.250
4.040
4.250
4.607
4.582
4.566
4.576
4.593
4.589
4.579
4.209
4.095
4.095
4.095
3.973
4.656
4.654
4.654
4.645
4.540
4.639
4.612
4.498
4.084
4.084
4.005
4.005
4.624
4.598
4.613
4.613
4.568
4.561
4.553
4.108
3.184
3.185
